cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_indicator,AAC_energy,time_vector
63.3,"Partially cloudy",2023-02-17T08:30:00,3.9,7.3,74.34,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,16234099999",8.2,6.7,70,6.3,1.69468101277418e-14,307.6136,17-Feb-2023 08:30:00
59.8,"Partially cloudy",2023-02-17T09:00:00,4.7,8.5,72.56,"41.829742371733346, 12.468582121891949",0,0,1031.3,"16242099999,16239099999,AT416,16224099999,16234099999",9.4,9,28,7.3,1.70005561612768e-14,333.4091,17-Feb-2023 09:00:00
59.8,"Partially cloudy",2023-02-17T09:30:00,4.7,8.5,72.56,"41.829742371733346, 12.468582121891949",0,0,1031.3,"16242099999,16239099999,AT416,16224099999,16234099999",9.4,9,28,7.3,1.70544940305682e-14,502.143,17-Feb-2023 09:30:00
59.8,"Partially cloudy",2023-02-17T10:00:00,4,10.7,63.12,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,16234099999",10.7,9.1,71,8.4,1.71086244964141e-14,509.4053,17-Feb-2023 10:00:00
59.8,"Partially cloudy",2023-02-17T10:30:00,4,10.7,63.12,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,16234099999",10.7,9.1,71,8.4,1.71629483238437e-14,590.126,17-Feb-2023 10:30:00
56.9,"Partially cloudy",2023-02-17T11:00:00,4.3,12.2,58.54,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,16234099999",12.2,9.8,38,11.2,1.7217466280318e-14,587.5937,17-Feb-2023 11:00:00
56.9,"Partially cloudy",2023-02-17T11:30:00,4.3,12.2,58.54,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,16234099999",12.2,9.8,38,11.2,1.72721791366482e-14,713.041,17-Feb-2023 11:30:00
61.5,"Partially cloudy",2023-02-17T12:00:00,4.8,13,57.45,"41.829742371733346, 12.468582121891949",0,0,1031.9,"16242099999,16239099999,AT416,16224099999,16234099999",13,10,19,10.3,1.73270876679341e-14,715.2328,17-Feb-2023 12:00:00
61.5,"Partially cloudy",2023-02-17T12:30:00,4.8,13,57.45,"41.829742371733346, 12.468582121891949",0,0,1031.9,"16242099999,16239099999,AT416,16224099999,16234099999",13,10,19,10.3,0.0416666666666661,790.4941,17-Feb-2023 12:30:00
50.6,"Partially cloudy",2023-02-17T13:00:00,4.9,13.3,56.91,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,AT416,16224099999,16234099999",13.3,10,346,11.3,0.0833333333333339,852.4262,17-Feb-2023 13:00:00
50.6,"Partially cloudy",2023-02-17T13:30:00,4.9,13.3,56.91,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,AT416,16224099999,16234099999",13.3,10,346,11.3,0.125,682.1838,17-Feb-2023 13:30:00
59.7,"Partially cloudy",2023-02-17T14:00:00,4.8,13.2,56.53,"41.829742371733346, 12.468582121891949",0,0,1030.3,"16242099999,16239099999,AT416,16224099999,16234099999",13.2,10,335,14.2,0.166666666666666,404.7011,17-Feb-2023 14:00:00
59.7,"Partially cloudy",2023-02-17T14:30:00,4.8,13.2,56.53,"41.829742371733346, 12.468582121891949",0,0,1030.3,"16242099999,16239099999,AT416,16224099999,16234099999",13.2,10,335,14.2,0.208333333333334,322.8462,17-Feb-2023 14:30:00
57.2,"Partially cloudy",2023-02-17T15:00:00,4.8,14,53.93,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,308,11.8,0.25,263.7078,17-Feb-2023 15:00:00
57.2,"Partially cloudy",2023-02-17T15:30:00,4.8,14,53.93,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,308,11.8,0.291666666666666,239.0754,17-Feb-2023 15:30:00
56,"Partially cloudy",2023-02-17T16:00:00,5.7,13.1,60.7,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",13.1,10,286,12.2,0.333333333333334,357.989,17-Feb-2023 16:00:00
56,"Partially cloudy",2023-02-17T16:30:00,5.7,13.1,60.7,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",13.1,10,286,12.2,0.375,480.1953,17-Feb-2023 16:30:00
48.7,"Partially cloudy",2023-02-17T17:00:00,5.3,12.5,61.51,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",12.5,10,300,14.1,0.416666666666666,436.8724,17-Feb-2023 17:00:00
48.7,"Partially cloudy",2023-02-17T17:30:00,5.3,12.5,61.51,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",12.5,10,300,14.1,0.458333333333334,396.43,17-Feb-2023 17:30:00
30,"Partially cloudy",2023-02-17T18:00:00,6.3,11.3,71.27,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",11.3,10,297,8.7,0.5,253.8581,17-Feb-2023 18:00:00
30,"Partially cloudy",2023-02-17T18:30:00,6.3,11.3,71.27,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",11.3,10,297,8.7,0.541666666666666,353.5918,17-Feb-2023 18:30:00
NaN,"Clear",2023-02-17T19:00:00,6.2,10.1,76.92,"41.829742371733346, 12.468582121891949",0,0,1030.9,"16242099999,16239099999,16224099999,16234099999",10.1,10,314,4,0.583333333333334,365.0337,17-Feb-2023 19:00:00
NaN,"Clear",2023-02-17T19:30:00,6.2,10.1,76.92,"41.829742371733346, 12.468582121891949",0,0,1030.9,"16242099999,16239099999,16224099999,16234099999",10.1,10,314,4,0.625,290.0633,17-Feb-2023 19:30:00
26.6,"Partially cloudy",2023-02-17T20:00:00,6,9.5,77.23,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",9.8,10,180,5.1,0.666666666666666,192.1689,17-Feb-2023 20:00:00
26.6,"Partially cloudy",2023-02-17T20:30:00,6,9.5,77.23,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",9.8,10,180,5.1,0.708333333333334,166.5472,17-Feb-2023 20:30:00
NaN,"Clear",2023-02-17T21:00:00,5.2,8.9,77.62,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",8.9,10,330,3.5,0.75,103.5405,17-Feb-2023 21:00:00
NaN,"Clear",2023-02-17T21:30:00,5.2,8.9,77.62,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",8.9,10,330,3.5,0.791666666666666,186.0583,17-Feb-2023 21:30:00
NaN,"Clear",2023-02-17T22:00:00,6,8.8,82.44,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",8.8,10,332,4.3,0.833333333333334,109.9096,17-Feb-2023 22:00:00
NaN,"Clear",2023-02-17T22:30:00,6,8.8,82.44,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",8.8,10,332,4.3,0.875,54.1351,17-Feb-2023 22:30:00
0,"Clear",2023-02-17T23:00:00,5.9,7.7,88.06,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,16224099999,LIRA",7.7,9.7,NaN,3.6,0.916666666666666,14.6644,17-Feb-2023 23:00:00
0,"Clear",2023-02-17T23:30:00,5.9,7.7,88.06,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,16224099999,LIRA",7.7,9.7,NaN,3.6,0.958333333333334,0,17-Feb-2023 23:30:00
0,"Clear",2023-02-18T00:00:00,5,6.8,87.97,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",6.8,9.7,209,2.3,1,0,18-Feb-2023 00:00:00
0,"Clear",2023-02-18T00:30:00,5,6.8,87.97,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",6.8,9.7,209,2.3,1,68.9381,18-Feb-2023 00:30:00
79.5,"Partially cloudy",2023-02-18T01:00:00,4,5.8,87.89,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",5.8,9.7,61,2.5,1,83.8518,18-Feb-2023 01:00:00
79.5,"Partially cloudy",2023-02-18T01:30:00,4,5.8,87.89,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",5.8,9.7,61,2.5,1,94.7152,18-Feb-2023 01:30:00
44.8,"Partially cloudy",2023-02-18T02:00:00,4,5.8,88.05,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",5.8,9.8,67,3.8,1,64.4166,18-Feb-2023 02:00:00
44.8,"Partially cloudy",2023-02-18T02:30:00,4,5.8,88.05,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",5.8,9.8,67,3.8,1,42.4166,18-Feb-2023 02:30:00
8,"Clear",2023-02-18T03:00:00,2.9,3.9,93.49,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.9,9.6,NaN,3.4,1,54.8247,18-Feb-2023 03:00:00
8,"Clear",2023-02-18T03:30:00,2.9,3.9,93.49,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.9,9.6,NaN,3.4,1,17.911,18-Feb-2023 03:30:00
13.3,"Clear",2023-02-18T04:00:00,2.9,2.7,93.85,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,30,5.1,1,0,18-Feb-2023 04:00:00
13.3,"Clear",2023-02-18T04:30:00,2.9,2.7,93.85,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,30,5.1,1,0,18-Feb-2023 04:30:00
0,"Clear",2023-02-18T05:00:00,3,2.7,93.86,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,16224099999,LIRA",3.9,6,72,5.6,1,0,18-Feb-2023 05:00:00
0,"Clear",2023-02-18T05:30:00,3,2.7,93.86,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,16224099999,LIRA",3.9,6,72,5.6,1,45.805,18-Feb-2023 05:30:00
0,"Clear",2023-02-18T06:00:00,2.9,3.8,93.85,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,51,2,1,85.4867,18-Feb-2023 06:00:00
0,"Clear",2023-02-18T06:30:00,2.9,3.8,93.85,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,51,2,1,63.4867,18-Feb-2023 06:30:00
2,"Clear",2023-02-18T07:00:00,2,1.5,93.81,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",2.9,9.6,67,5.6,1,127.3226,18-Feb-2023 07:00:00
2,"Clear",2023-02-18T07:30:00,2,1.5,93.81,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",2.9,9.6,67,5.6,1,36.8419,18-Feb-2023 07:30:00
6.4,"Clear",2023-02-18T08:00:00,2.9,2.5,93.67,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",3.9,9.6,51,5.9,1,52.9653,18-Feb-2023 08:00:00
6.4,"Clear",2023-02-18T08:30:00,2.9,2.5,93.67,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",3.9,9.6,51,5.9,1,196.2217,18-Feb-2023 08:30:00
29,"Partially cloudy",2023-02-18T09:00:00,4.1,5.2,86.96,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",6.1,9.8,61,5.4,1,170.7889,18-Feb-2023 09:00:00
29,"Partially cloudy",2023-02-18T09:30:00,4.1,5.2,86.96,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",6.1,9.8,61,5.4,1,191.203,18-Feb-2023 09:30:00
33.1,"Partially cloudy",2023-02-18T10:00:00,5.1,6.7,80.76,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,AT416,16224099999,LIRA",8.2,10,26,8.9,1,180.6678,18-Feb-2023 10:00:00
33.1,"Partially cloudy",2023-02-18T10:30:00,5.1,6.7,80.76,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,AT416,16224099999,LIRA",8.2,10,26,8.9,1,134.7718,18-Feb-2023 10:30:00
33.1,"Partially cloudy",2023-02-18T11:00:00,5.1,10.1,70.84,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,LIRA",10.1,10,43,6,1,202.9714,18-Feb-2023 11:00:00
33.1,"Partially cloudy",2023-02-18T11:30:00,5.1,10.1,70.84,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,LIRA",10.1,10,43,6,1,300.6916,18-Feb-2023 11:30:00
33.6,"Partially cloudy",2023-02-18T12:00:00,4.1,12.1,58.07,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",12.1,10,14,5.8,1,495.6444,18-Feb-2023 12:00:00
33.6,"Partially cloudy",2023-02-18T12:30:00,4.1,12.1,58.07,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",12.1,10,14,5.8,1,613.0964,18-Feb-2023 12:30:00
30.7,"Partially cloudy",2023-02-18T13:00:00,4.1,13.9,51.48,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,311,5.1,1,538.4041,18-Feb-2023 13:00:00
30.7,"Partially cloudy",2023-02-18T13:30:00,4.1,13.9,51.48,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,311,5.1,1,434.3113,18-Feb-2023 13:30:00
55.1,"Partially cloudy",2023-02-18T14:00:00,4.1,13.1,54.49,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,LIRA",13.1,10,337,7.9,1,356.0775,18-Feb-2023 14:00:00
55.1,"Partially cloudy",2023-02-18T14:30:00,4.1,13.1,54.49,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,LIRA",13.1,10,337,7.9,1,383.9168,18-Feb-2023 14:30:00
90,"Partially cloudy",2023-02-18T15:00:00,4.2,13.9,51.94,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,321,8,1,334.7917,18-Feb-2023 15:00:00
90,"Partially cloudy",2023-02-18T15:30:00,4.2,13.9,51.94,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,321,8,1,299.7217,18-Feb-2023 15:30:00
34.7,"Partially cloudy",2023-02-18T16:00:00,4.3,13.9,52.66,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,303,6.1,1,186.6582,18-Feb-2023 16:00:00
34.7,"Partially cloudy",2023-02-18T16:30:00,4.3,13.9,52.66,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,303,6.1,1,266.6325,18-Feb-2023 16:30:00
81.5,"Partially cloudy",2023-02-18T17:00:00,5.2,13.8,56.17,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.8,10,285,7.8,1,144.1729,18-Feb-2023 17:00:00
81.5,"Partially cloudy",2023-02-18T17:30:00,5.2,13.8,56.17,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.8,10,285,7.8,1,132.3836,18-Feb-2023 17:30:00
81.5,"Partially cloudy",2023-02-18T18:00:00,6.1,11.2,70.95,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",11.2,10,249,8,1,218.4299,18-Feb-2023 18:00:00
81.5,"Partially cloudy",2023-02-18T18:30:00,6.1,11.2,70.95,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",11.2,10,249,8,1,287.3924,18-Feb-2023 18:30:00
90,"Partially cloudy",2023-02-18T19:00:00,5.3,11,67.84,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",11,10,188,7.9,1,328.8299,18-Feb-2023 19:00:00
90,"Partially cloudy",2023-02-18T19:30:00,5.3,11,67.84,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",11,10,188,7.9,1,310.321,18-Feb-2023 19:30:00
90,"Partially cloudy",2023-02-18T20:00:00,5.4,10.2,72.26,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,179,7.7,1,322.4249,18-Feb-2023 20:00:00
90,"Partially cloudy",2023-02-18T20:30:00,5.4,10.2,72.26,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,179,7.7,1,263.699,18-Feb-2023 20:30:00
90,"Partially cloudy",2023-02-18T21:00:00,6.3,10.2,76.9,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,162,9.3,1,141.0128,18-Feb-2023 21:00:00
90,"Partially cloudy",2023-02-18T21:30:00,6.3,10.2,76.9,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,162,9.3,1,41.9674,18-Feb-2023 21:30:00
54.1,"Partially cloudy",2023-02-18T22:00:00,6.1,9.5,77,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,138,5.7,1,13.3375,18-Feb-2023 22:00:00
54.1,"Partially cloudy",2023-02-18T22:30:00,6.1,9.5,77,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,138,5.7,1,0,18-Feb-2023 22:30:00
50,"Partially cloudy",2023-02-18T23:00:00,7,9.4,82.32,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,124,5.6,1,0,18-Feb-2023 23:00:00
50,"Partially cloudy",2023-02-18T23:30:00,7,9.4,82.32,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,124,5.6,1,0,18-Feb-2023 23:30:00
94.8,"Overcast",2023-02-19T00:00:00,7,10.7,77.52,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,121,5.6,1,45.9541,19-Feb-2023 00:00:00
94.8,"Overcast",2023-02-19T00:30:00,7,10.7,77.52,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,121,5.6,1,100.7186,19-Feb-2023 00:30:00
94.8,"Overcast",2023-02-19T01:00:00,7,10.7,77.81,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,115,5.3,1,129.7182,19-Feb-2023 01:00:00
94.8,"Overcast",2023-02-19T01:30:00,7,10.7,77.81,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,115,5.3,1,79.0591,19-Feb-2023 01:30:00
94.8,"Overcast",2023-02-19T02:00:00,7.1,9.5,82.89,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,86,5.1,1,39.1179,19-Feb-2023 02:00:00
94.8,"Overcast",2023-02-19T02:30:00,7.1,9.5,82.89,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,86,5.1,1,59.2648,19-Feb-2023 02:30:00
94.8,"Overcast",2023-02-19T03:00:00,8.1,9.8,88.74,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,342,2.2,1,33.1594,19-Feb-2023 03:00:00
94.8,"Overcast",2023-02-19T03:30:00,8.1,9.8,88.74,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,342,2.2,1,22.101,19-Feb-2023 03:30:00
99,"Overcast",2023-02-19T04:00:00,8.1,9,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,40,2.2,1,11.101,19-Feb-2023 04:00:00
99,"Overcast",2023-02-19T04:30:00,8.1,9,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,40,2.2,1,0.100999999999999,19-Feb-2023 04:30:00
99,"Overcast",2023-02-19T05:00:00,8.1,8,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,195,7,1,42.4183,19-Feb-2023 05:00:00
99,"Overcast",2023-02-19T05:30:00,8.1,8,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,195,7,1,31.4183,19-Feb-2023 05:30:00
84.6,"Partially cloudy",2023-02-19T06:00:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9.8,5.1,74,3.8,1,50.6817,19-Feb-2023 06:00:00
84.6,"Partially cloudy",2023-02-19T06:30:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9.8,5.1,74,3.8,1,59.3804,19-Feb-2023 06:30:00
88.8,"Partially cloudy",2023-02-19T07:00:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"E7225,16242099999,16239099999,16224099999,LIRA",9.8,5.9,146,3.9,1,85.8978,19-Feb-2023 07:00:00
88.8,"Partially cloudy",2023-02-19T07:30:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"E7225,16242099999,16239099999,16224099999,LIRA",9.8,5.9,146,3.9,1,99.8326,19-Feb-2023 07:30:00
88.8,"Partially cloudy",2023-02-19T08:00:00,9,9.6,94.14,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",9.9,5,88,5.4,1,109.6769,19-Feb-2023 08:00:00
88.8,"Partially cloudy",2023-02-19T08:30:00,9,9.6,94.14,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",9.9,5,88,5.4,1,68.1758,19-Feb-2023 08:30:00
88.8,"Partially cloudy",2023-02-19T09:00:00,9,10.8,88.66,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",10.8,6.9,126,5.6,1,53.403,19-Feb-2023 09:00:00
88.8,"Partially cloudy",2023-02-19T09:30:00,9,10.8,88.66,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",10.8,6.9,126,5.6,1,116.3869,19-Feb-2023 09:30:00
82.6,"Partially cloudy",2023-02-19T10:00:00,8.2,11.9,77.85,"41.829742371733346, 12.468582121891949",0,0,1026.9,"16242099999,16239099999,AT416,16224099999,LIRA",11.9,7.2,100,3.8,1,294.8488,19-Feb-2023 10:00:00
82.6,"Partially cloudy",2023-02-19T10:30:00,8.2,11.9,77.85,"41.829742371733346, 12.468582121891949",0,0,1026.9,"16242099999,16239099999,AT416,16224099999,LIRA",11.9,7.2,100,3.8,1,213.6563,19-Feb-2023 10:30:00
33.2,"Partially cloudy",2023-02-19T11:00:00,9.2,13.9,73.08,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,80,4,1,195.8866,19-Feb-2023 11:00:00
33.2,"Partially cloudy",2023-02-19T11:30:00,9.2,13.9,73.08,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,80,4,1,355.9376,19-Feb-2023 11:30:00
54.1,"Partially cloudy",2023-02-19T12:00:00,9.1,14.9,68.05,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,255,9.3,1,304.8531,19-Feb-2023 12:00:00
54.1,"Partially cloudy",2023-02-19T12:30:00,9.1,14.9,68.05,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,255,9.3,1,339.0354,19-Feb-2023 12:30:00
88.8,"Partially cloudy",2023-02-19T13:00:00,9.2,14.9,68.51,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,241,11.4,1,376.0908,19-Feb-2023 13:00:00
